x_coordinate,y_coordinate,no_packages
1934, 1691, 1
316, 1347, 4
363, 648, 2
1156, 1333, 2
1494, 1206, 1
1314, 724, 1
1445, 521, 1
1611, 704, 1
153, 532, 1
1662, 1151, 2
1474, 471, 1
1826, 12, 1
1630, 32, 1
1130, 579, 1
936, 1941, 1
88, 1813, 1
566, 910, 1
398, 1007, 1
1406, 912, 1
110, 562, 1
734, 610, 1
351, 158, 1
436, 757, 1
265, 1837, 1
851, 10, 1
1119, 506, 3
1361, 153, 1
1449, 1697, 1
1174, 1669, 1
1909, 905, 2
1206, 284, 1
1549, 813, 2
83, 1441, 2
328, 1361, 1
462, 987, 3
1776, 15, 2
1237, 720, 1
50, 565, 2
