x_coordinate,y_coordinate,no_packages
957, 1356, 1
161, 1680, 1
1254, 1651, 1
1109, 1382, 4
1434, 1714, 1
861, 1897, 1
170, 1255, 1
1700, 35, 1
1225, 1833, 3
984, 1725, 1
7, 918, 1
617, 1417, 1
1451, 1730, 1
1950, 1065, 1
199, 1382, 1
447, 1086, 1
163, 252, 1
747, 156, 1
1606, 991, 1
1490, 1623, 1
222, 798, 4
1566, 1892, 1
272, 733, 1
1711, 1357, 1
1332, 1389, 2
699, 1042, 1
339, 706, 1
869, 981, 1
