x_coordinate,y_coordinate,no_packages
1646, 329, 1
891, 542, 1
1692, 1695, 1
542, 1791, 1
1216, 309, 2
715, 129, 1
463, 152, 1
869, 1985, 1
1724, 1299, 1
1562, 1744, 1
900, 1805, 1
1187, 356, 1
461, 1459, 1
1912, 1835, 1
524, 1256, 1
977, 1888, 1
226, 1614, 1
601, 286, 2
1160, 1335, 1
1549, 1812, 1
344, 220, 1
1216, 64, 1
1336, 561, 1
262, 939, 1
1525, 1587, 1
888, 1282, 1
868, 938, 1
234, 1684, 1
36, 1257, 1
1220, 967, 1
636, 1762, 1
687, 1051, 1
907, 790, 1
1392, 1354, 2
999, 872, 1
412, 1727, 1
383, 1348, 1
1381, 898, 1
1418, 1503, 2
44, 150, 1
386, 1729, 1
1882, 1879, 1
1009, 1718, 1
1122, 1007, 1
1874, 919, 1
1318, 104, 1
1621, 1262, 1
1860, 1101, 1
18, 1618, 1
505, 187, 1
1508, 810, 1
909, 929, 1
853, 1771, 1
1461, 943, 1
242, 559, 1
647, 590, 1
478, 1340, 1
1702, 357, 1
114, 938, 1
242, 1380, 2
646, 1070, 1
316, 1719, 1
986, 1016, 1
1426, 1878, 1
1841, 485, 1
10, 1154, 1
1282, 1010, 1
963, 260, 1
1761, 354, 1
1906, 838, 1
1731, 544, 1
1143, 271, 1
1993, 1649, 1
451, 1876, 1
560, 635, 1
1519, 70, 1
471, 330, 1
578, 1883, 1
701, 646, 1
292, 566, 1
865, 427, 1
1506, 673, 1
149, 531, 1
1141, 1697, 1
205, 1444, 1
909, 1050, 1
395, 203, 1
1072, 1289, 1
707, 585, 1
1054, 1672, 1
86, 1623, 1
699, 171, 1
340, 255, 1
1626, 1475, 1
1931, 1617, 1
321, 28, 1
1916, 1434, 1
427, 677, 1
876, 741, 1
1812, 725, 1
1481, 653, 1
854, 1521, 1
1738, 1520, 1
622, 184, 1
1056, 1252, 1
463, 299, 1
1542, 934, 1
884, 364, 1
1709, 1643, 1
1169, 1902, 1
994, 163, 2
1884, 1952, 1
112, 901, 1
1399, 353, 1
971, 1572, 1
1687, 1140, 1
748, 1171, 1
118, 32, 1
316, 1528, 1
1025, 1535, 1
530, 1724, 1
40, 879, 1
1277, 1641, 1
1624, 553, 1
1914, 1392, 1
1507, 1285, 1
668, 460, 1
613, 418, 1
1113, 518, 1
1019, 1380, 3
1993, 351, 1
1038, 737, 1
298, 286, 1
962, 554, 2
1855, 820, 1
1659, 1411, 2
1996, 121, 1
1753, 1618, 1
1526, 121, 2
1992, 337, 1
1840, 618, 1
215, 1139, 1
46, 1042, 1
1722, 380, 1
1858, 698, 1
176, 1646, 1
1952, 960, 1
1713, 9, 1
879, 1923, 1
687, 1477, 1
1290, 1483, 1
1581, 1268, 1
1869, 1681, 1
1464, 1791, 1
1455, 1269, 1
1654, 893, 1
1577, 996, 1
1963, 1399, 1
951, 239, 1
1078, 1587, 1
873, 1096, 1
1585, 1827, 1
634, 602, 1
1366, 1958, 1
1078, 118, 1
676, 619, 1
1898, 1409, 1
564, 1483, 1
738, 1935, 1
1745, 482, 1
144, 835, 1
1859, 776, 1
643, 1816, 1
56, 888, 1
1142, 1804, 1
1722, 1075, 1
1988, 35, 1
531, 137, 1
1086, 1022, 1
266, 1637, 1
1341, 1234, 1
636, 1974, 1
917, 1893, 1
627, 1117, 1
1045, 1412, 1
788, 871, 1
1618, 1187, 1
1243, 778, 1
1930, 1394, 1
1406, 1989, 1
485, 251, 1
1979, 1436, 1
270, 1524, 2
1535, 348, 1
940, 740, 1
545, 951, 1
1563, 526, 2
1274, 1449, 2
175, 162, 1
99, 1769, 1
1511, 960, 2
685, 1384, 1
1346, 423, 1
775, 1549, 1
1882, 196, 1
649, 1352, 1
686, 1712, 1
1258, 1564, 1
1143, 629, 1
1501, 79, 1
269, 1168, 1
1722, 1797, 1
111, 1846, 1
1845, 1838, 1
414, 1558, 1
1842, 1165, 1
575, 131, 2
1459, 1782, 1
1158, 125, 1
1005, 1275, 1
582, 844, 1
1598, 1735, 1
1638, 687, 1
1232, 1076, 1
1712, 1887, 1
1941, 239, 1
1951, 875, 1
1582, 900, 1
163, 64, 1
21, 1125, 1
957, 1315, 1
1891, 432, 1
1258, 846, 1
535, 1721, 1
1434, 1217, 1
592, 596, 1
1217, 1998, 1
1092, 267, 1
1282, 1586, 1
236, 1144, 1
698, 1447, 1
851, 957, 2
410, 1229, 1
1931, 1137, 1
114, 669, 1
1137, 1862, 1
710, 8, 1
1208, 1933, 1
44, 685, 1
787, 742, 1
237, 981, 1
1314, 1370, 1
608, 122, 1
1991, 1205, 1
1768, 1658, 2
120, 915, 2
1056, 901, 1
980, 143, 1
1043, 552, 1
1433, 408, 1
1109, 1807, 1
1984, 165, 1
390, 661, 1
55, 1703, 1
1482, 1200, 1
181, 1219, 1
1125, 610, 2
172, 121, 1
1802, 1723, 1
63, 1968, 1
733, 1496, 2
1797, 1693, 1
513, 849, 2
997, 1907, 1
1299, 1475, 1
1041, 1557, 1
982, 558, 1
405, 644, 2
907, 771, 1
1689, 1203, 1
307, 103, 1
1148, 407, 1
1153, 825, 1
303, 1631, 2
390, 1757, 1
567, 1989, 1
1424, 1782, 1
99, 338, 1
697, 829, 1
1423, 1840, 1
1671, 501, 1
1774, 263, 1
112, 1160, 1
1420, 199, 1
136, 878, 1
1313, 444, 1
1860, 372, 2
1860, 1676, 1
831, 1288, 1
1407, 495, 1
843, 1008, 1
367, 1908, 1
1640, 58, 1
1189, 1074, 1
1747, 335, 1
1940, 1002, 1
918, 550, 1
1166, 1070, 1
718, 1711, 1
777, 882, 1
998, 832, 1
1370, 920, 1
154, 525, 1
1797, 1453, 1
830, 1739, 1
61, 1747, 1
1153, 707, 1
1932, 1997, 1
790, 1335, 1
192, 1269, 1
293, 238, 1
1221, 1139, 1
449, 1163, 1
583, 1049, 1
891, 1126, 1
505, 1320, 1
1717, 411, 1
1177, 33, 1
1096, 1632, 1
23, 920, 1
270, 289, 1
489, 136, 1
805, 1222, 1
1333, 1552, 1
1308, 1953, 1
590, 1984, 1
1193, 947, 1
663, 207, 1
277, 1403, 2
431, 788, 1
787, 637, 1
329, 1309, 1
1805, 1505, 1
1820, 1249, 1
714, 340, 1
1038, 991, 1
1152, 631, 1
374, 39, 2
1000, 753, 1
426, 1800, 1
1509, 1036, 1
1153, 207, 1
1012, 1528, 1
187, 1923, 1
1620, 616, 2
537, 1039, 1
746, 1607, 1
1506, 965, 1
1436, 654, 1
1303, 114, 1
