x_coordinate,y_coordinate,no_packages
1231,1585,1
1917,1655,1
880,969,1
433,1777,1
1553,1400,1
516,1301,1
290,141,1
167,610,2
924,1784,1
438,1371,2
376,1700,1
1832,1846,1
1972,1542,1
406,715,3
986,973,1
1605,329,3
894,726,2
1168,796,1
1148,1603,2
406,159,1
1184,1262,1
1360,1686,2
1521,1690,1
648,29,1
939,1912,1
1770,648,1
1986,1380,1
1066,1479,1
922,1931,1
257,1299,1
1985,1184,1
447,1527,3
860,1426,1
340,1230,1
712,429,3
1990,1391,1
29,758,1
33,618,2
1028,1677,2
1432,1022,1
933,847,1
721,1696,1
1071,1994,1
232,1897,1
877,764,1
1218,333,1
781,583,1
1410,1393,1
580,1437,1
1894,1855,2
179,1650,1
183,1330,1
1909,842,1
1535,1539,1
1115,204,1
1030,1190,1
1367,593,2
433,456,1
1129,780,1
1753,961,3
718,1981,1
950,845,2
1320,1441,1
810,15,2
1601,458,1
548,1801,1
629,1717,2
1862,849,1
8,1843,2
66,31,1
1618,766,1
1062,1679,1
650,686,1
1171,880,1
1993,801,1
1319,805,1
1641,1908,1
263,1923,1
1491,355,1
651,1059,1
473,203,1
258,1032,1
1181,1606,1
1560,1284,2
1714,1132,1
660,417,1
52,895,1
1577,1215,1
1265,1449,1
1991,161,1
51,1520,1
929,1299,1
733,382,1
1838,454,1
1096,1721,1
1597,1652,1
1577,533,1
563,169,2
1284,47,1
1186,1775,1
940,1898,1
219,290,1
1832,369,1
1012,1729,1
1716,425,1
1005,1629,1
150,996,3
156,430,1
768,1822,1
1860,923,1
368,611,1
365,1350,1
1242,1750,1
1998,702,4
991,1257,1
10,324,1
521,1897,1
1241,60,1
1060,1048,1
442,1775,1
1840,444,1
283,450,1
1416,1924,1
560,986,1
188,713,1
1335,602,1
1656,1015,1
1938,819,2
512,354,1
1732,1817,1
1969,804,1
1624,1569,1
339,1626,1
1478,999,1
913,867,1
556,1670,1
220,1243,1
409,1161,1
1838,1295,1
920,342,2
1962,1047,1
839,601,1
1796,1321,3
1086,721,1
234,368,1
879,1619,1
502,148,1
761,761,1
643,250,1
1409,22,1
437,953,1
658,1840,1
135,789,1
434,1079,1
