x_coordinate,y_coordinate,no_packages
655, 1091, 1
16, 786, 1
1599, 968, 3
125, 1580, 1
1292, 175, 1
767, 1254, 1
1875, 92, 1
846, 1320, 1
805, 1822, 1
1341, 729, 1
938, 1448, 1
1109, 1462, 1
1638, 1911, 1
1297, 5, 2
422, 1851, 1
14, 1990, 1
1600, 1343, 1
1446, 822, 1
1284, 1770, 4
1539, 1307, 1
1361, 967, 1
1760, 1277, 1
1102, 234, 1
1887, 1964, 1
1461, 228, 1
962, 1508, 1
1988, 577, 1
830, 1342, 1
419, 1148, 1
1519, 973, 1
1164, 331, 1
1536, 437, 1
1453, 1522, 3
736, 1150, 1
1739, 1445, 1
819, 749, 1
686, 1550, 1
1427, 382, 2
846, 560, 1
356, 1790, 1
1994, 292, 1
403, 395, 1
1230, 734, 1
786, 150, 1
1592, 833, 1
1928, 1734, 1
1524, 1362, 3
979, 7, 1
789, 102, 1
290, 1151, 3
288, 637, 3
435, 1889, 3
1231, 1725, 1
1648, 869, 1
1870, 416, 1
1813, 21, 1
1578, 1903, 1
81, 1728, 1
1110, 227, 1
1509, 1353, 1
791, 1662, 1
1040, 1279, 1
1893, 972, 1
539, 1752, 2
1098, 1453, 1
617, 1489, 1
680, 1655, 1
1433, 43, 1
1084, 1539, 1
1763, 1540, 1
474, 439, 2
962, 547, 2
413, 139, 1
440, 955, 1
1323, 1313, 1
424, 1482, 1
1003, 282, 2
1729, 688, 1
1935, 426, 1
1636, 593, 1
185, 381, 1
1524, 651, 1
206, 1167, 1
1052, 1756, 1
1642, 804, 2
461, 1728, 1
1783, 1813, 1
218, 351, 1
1277, 918, 1
1394, 1910, 2
471, 711, 1
1399, 1565, 1
1419, 224, 1
606, 732, 1
351, 1842, 1
1315, 1904, 1
581, 1065, 4
1971, 969, 1
433, 1855, 1
1270, 1995, 1
253, 1337, 1
1927, 1155, 1
1258, 734, 1
1081, 1583, 1
696, 1639, 1
516, 1084, 1
502, 1693, 1
986, 517, 1
168, 1113, 1
1392, 1114, 1
154, 1458, 1
895, 1758, 1
650, 1629, 4
1304, 1411, 4
462, 1709, 1
1754, 1438, 1
112, 1737, 1
779, 1209, 1
1725, 374, 1
1587, 39, 1
1369, 47, 1
466, 1278, 1
1592, 1774, 1
1250, 1953, 1
1958, 740, 1
410, 1828, 1
1778, 1579, 1
59, 1712, 1
1716, 287, 1
1359, 1892, 1
1936, 1750, 4
929, 1125, 1
169, 1088, 1
369, 781, 1
414, 1562, 1
1831, 303, 4
32, 927, 1
132, 431, 1
1572, 1837, 1
721, 1979, 1
847, 1266, 1
233, 961, 1
1817, 878, 1
855, 811, 1
796, 1413, 3
1578, 1211, 2
142, 1239, 1
1076, 108, 1
467, 1403, 1
1580, 1078, 1
248, 44, 1
1522, 1699, 1
76, 1216, 1
1522, 320, 1
1592, 1133, 1
1849, 1572, 1
292, 1958, 2
410, 1123, 1
971, 1466, 1
167, 1411, 2
1927, 1491, 1
145, 265, 1
872, 1270, 1
823, 1122, 1
1284, 1352, 1
1075, 1188, 1
900, 1514, 1
285, 274, 1
1352, 780, 1
532, 1307, 1
1966, 809, 1
1610, 1263, 1
1075, 419, 1
875, 847, 1
1688, 1052, 1
192, 1213, 1
1282, 1323, 1
699, 1174, 1
818, 1172, 1
292, 1561, 1
1583, 816, 1
1596, 784, 1
581, 705, 1
197, 830, 2
815, 472, 1
1870, 379, 1
1563, 1027, 3
1936, 101, 1
338, 161, 1
1152, 1216, 1
1469, 619, 1
1023, 88, 3
535, 1630, 1
973, 36, 1
503, 1047, 1
354, 434, 1
254, 1434, 1
1856, 996, 3
1712, 140, 1
795, 1802, 1
1852, 406, 1
712, 1734, 1
1087, 557, 1
533, 1583, 1
319, 953, 1
1782, 336, 1
289, 761, 1
1757, 1146, 1
440, 467, 1
998, 936, 1
1714, 443, 1
364, 1931, 1
793, 1189, 1
912, 91, 1
1214, 372, 1
1593, 1389, 1
923, 1099, 1
1381, 449, 1
1594, 1264, 1
1840, 514, 1
1666, 1790, 1
377, 1328, 2
1765, 771, 1
499, 149, 2
1714, 631, 1
593, 1593, 1
880, 1901, 3
145, 1046, 1
1088, 984, 1
1562, 1064, 1
655, 161, 1
1647, 1470, 1
520, 1076, 2
1735, 1148, 1
1809, 1545, 1
772, 1442, 1
1099, 1208, 3
740, 447, 1
1371, 487, 1
1082, 1015, 1
1609, 1690, 1
471, 1139, 1
1607, 1734, 1
87, 1364, 1
1964, 331, 1
1269, 225, 1
274, 119, 1
654, 1326, 1
1389, 1551, 3
1536, 218, 1
1421, 642, 1
733, 498, 1
955, 1379, 1
170, 934, 1
1801, 761, 2
199, 1495, 1
1332, 1249, 1
1459, 1496, 1
1166, 6, 2
1167, 1042, 4
1514, 1922, 1
141, 681, 1
320, 303, 4
906, 1556, 1
1438, 360, 2
1231, 890, 1
1210, 431, 2
256, 1787, 1
749, 167, 1
1673, 1835, 1
692, 617, 2
1233, 363, 1
245, 1704, 1
1215, 1728, 2
783, 202, 1
1083, 1168, 1
168, 346, 1
875, 453, 1
578, 1945, 1
1248, 1792, 1
1814, 1176, 1
1952, 86, 3
1891, 1663, 1
848, 1540, 1
193, 306, 1
865, 1558, 1
687, 1914, 1
201, 59, 2
1910, 594, 1
1753, 847, 1
139, 333, 4
751, 313, 1
1187, 1348, 2
1778, 1296, 1
391, 1739, 1
1335, 1686, 1
791, 1016, 1
343, 558, 1
471, 1271, 1
948, 932, 1
579, 427, 1
491, 1060, 1
764, 1094, 1
1150, 628, 1
363, 1859, 1
737, 239, 1
311, 809, 4
483, 1656, 2
734, 1300, 1
1771, 1956, 1
301, 1147, 1
377, 239, 1
250, 1838, 1
79, 1084, 1
1471, 392, 1
1190, 1492, 1
504, 1882, 1
908, 290, 1
82, 767, 1
1872, 96, 1
1057, 1157, 1
1648, 1472, 1
522, 174, 1
743, 222, 1
1802, 1607, 1
118, 623, 1
1983, 1260, 1
737, 1626, 1
947, 1231, 1
282, 775, 1
1583, 1302, 1
355, 1082, 1
587, 384, 1
1156, 59, 1
1499, 489, 1
1316, 555, 1
625, 687, 3
395, 371, 1
1532, 156, 2
1678, 1711, 1
1402, 1551, 1
1610, 216, 1
1119, 1200, 1
425, 1670, 1
1362, 4, 4
1735, 833, 1
1001, 1443, 1
1136, 495, 3
1702, 1992, 1
1910, 39, 1
728, 871, 1
307, 589, 2
1204, 1788, 1
629, 1099, 1
1265, 34, 1
627, 462, 1
842, 1386, 1
88, 1545, 2
960, 1253, 1
1867, 1758, 2
1030, 693, 1
1857, 1016, 3
638, 1214, 1
1531, 1187, 1
820, 1929, 1
363, 1609, 2
1460, 1382, 1
779, 1724, 1
1314, 499, 1
1280, 359, 1
1461, 1719, 1
715, 1564, 1
387, 1081, 1
1212, 976, 1
1222, 784, 1
1061, 1872, 1
3, 1605, 2
1432, 1508, 2
1301, 751, 4
1543, 491, 1
1192, 346, 1
1629, 1516, 2
1781, 555, 3
1018, 1033, 1
776, 320, 1
346, 8, 1
1357, 1361, 1
637, 577, 1
1756, 812, 1
1593, 744, 1
264, 1618, 1
