x_coordinate,y_coordinate,no_packages
1462, 191, 1
984, 250, 1
710, 563, 1
408, 157, 1
1636, 186, 1
1066, 339, 1
1985, 931, 1
1598, 1496, 1
939, 789, 1
378, 67, 1
927, 1644, 1
483, 1850, 1
1521, 405, 1
1903, 488, 1
1180, 279, 1
1345, 1875, 1
1718, 240, 1
1968, 1067, 1
690, 1065, 1
393, 239, 1
1503, 278, 1
191, 1171, 1
1666, 184, 1
623, 145, 1
319, 1026, 3
332, 1675, 1
1373, 653, 1
880, 234, 1
723, 437, 1
727, 1294, 1
1354, 1805, 1
1258, 1245, 1
1720, 1945, 1
985, 1127, 1
838, 1173, 2
1834, 747, 1
255, 1371, 1
1852, 1752, 2
410, 1634, 1
358, 1211, 1
635, 530, 1
1119, 158, 1
482, 1733, 1
1892, 1098, 1
765, 693, 1
495, 981, 1
919, 1480, 1
422, 1243, 1
1302, 1076, 1
812, 1113, 1
324, 868, 1
1117, 1241, 1
1382, 581, 1
1630, 875, 1
185, 1425, 1
1207, 1521, 2
1122, 677, 1
1549, 1379, 1
1237, 1802, 1
1127, 1649, 1
1850, 177, 3
256, 690, 1
1420, 1118, 2
1554, 637, 1
384, 403, 1
69, 19, 2
210, 1803, 1
851, 1851, 1
146, 1593, 1
1183, 811, 1
42, 462, 1
1683, 1055, 1
500, 1068, 1
828, 405, 1
1229, 1754, 1
65, 1648, 1
1800, 1301, 1
1317, 122, 1
1974, 1500, 1
1154, 1353, 1
1497, 894, 1
1479, 221, 1
241, 533, 1
1388, 136, 1
1284, 1480, 2
1472, 478, 3
1620, 1650, 1
907, 1885, 1
1128, 1669, 1
172, 763, 1
1037, 1197, 1
1697, 430, 1
946, 939, 1
893, 1510, 1
992, 759, 1
536, 1730, 1
185, 1172, 1
863, 1638, 1
1866, 1945, 1
208, 762, 1
37, 56, 1
1144, 1432, 1
1725, 3, 2
1413, 155, 2
897, 870, 1
1252, 76, 1
156, 710, 1
852, 298, 1
1623, 1321, 1
90, 685, 1
1406, 682, 1
1982, 1177, 3
241, 1637, 1
1100, 1476, 1
1682, 678, 1
1316, 79, 1
1970, 1648, 1
1831, 131, 1
1680, 787, 1
1041, 602, 1
872, 97, 1
270, 1298, 1
1048, 614, 1
6, 1086, 1
66, 828, 1
329, 1481, 1
1906, 650, 1
1177, 1525, 2
847, 688, 1
1366, 739, 1
321, 871, 1
1494, 1835, 2
503, 547, 1
149, 1159, 1
847, 1377, 1
675, 1380, 1
1232, 382, 2
1635, 1612, 1
1065, 940, 1
1516, 932, 1
612, 1188, 1
1470, 1401, 1
212, 1460, 1
1696, 1978, 1
650, 621, 1
1080, 334, 1
83, 1702, 1
467, 401, 1
219, 746, 2
1495, 1676, 1
42, 859, 1
1279, 1176, 1
709, 1406, 1
1910, 1143, 1
648, 590, 1
1407, 1899, 1
1415, 1229, 1
921, 1507, 1
903, 402, 1
1720, 1925, 1
466, 956, 1
795, 1389, 1
1876, 482, 1
107, 53, 1
457, 1280, 1
1894, 123, 1
870, 1859, 1
1762, 1763, 1
1625, 1827, 1
413, 1899, 1
767, 957, 1
1284, 726, 1
1992, 1000, 1
1080, 970, 1
305, 452, 1
1172, 486, 1
1614, 387, 1
1313, 1781, 2
484, 1776, 1
1713, 1901, 1
355, 1784, 1
1151, 647, 1
1026, 1454, 1
188, 624, 1
264, 1431, 1
1500, 293, 1
448, 505, 1
651, 135, 1
843, 1440, 1
895, 407, 1
1588, 1686, 1
1184, 1087, 1
259, 1793, 1
1373, 1303, 1
207, 1559, 1
1037, 1545, 1
1705, 974, 1
64, 104, 3
1506, 1071, 1
770, 678, 1
1053, 1618, 1
1390, 408, 1
647, 202, 2
593, 1082, 1
1934, 1060, 1
87, 217, 1
1986, 1557, 1
842, 667, 1
1154, 1525, 1
1722, 1198, 1
883, 61, 1
275, 1331, 2
1473, 1629, 1
1662, 266, 1
1857, 1965, 1
662, 1524, 2
463, 338, 1
170, 1528, 1
1639, 1442, 1
920, 1921, 1
642, 1135, 1
148, 1108, 1
1978, 395, 1
1855, 1997, 1
976, 1070, 1
160, 940, 1
1454, 405, 3
1171, 42, 1
1987, 1395, 1
1961, 1826, 2
1693, 1935, 1
1319, 1854, 1
604, 569, 1
1185, 173, 2
944, 950, 1
1645, 1522, 1
21, 1774, 1
1238, 1406, 1
426, 1643, 1
663, 1598, 1
1824, 178, 1
1282, 1808, 1
1937, 823, 1
813, 972, 1
78, 425, 1
757, 177, 1
1073, 799, 1
417, 167, 1
799, 1966, 2
867, 1015, 1
63, 1042, 1
1595, 1593, 2
171, 860, 1
20, 504, 1
1293, 1575, 2
1828, 1616, 1
1609, 1382, 1
352, 1931, 1
293, 965, 1
1144, 1624, 1
1021, 1011, 1
613, 1661, 2
895, 622, 1
441, 987, 1
1023, 648, 1
632, 317, 1
1647, 319, 1
1359, 439, 1
1114, 401, 1
266, 1898, 1
