x_coordinate,y_coordinate,no_packages
1054, 1802, 1
521, 951, 1
155, 549, 1
1284, 380, 1
219, 1043, 1
8, 1587, 1
545, 6, 1
133, 1678, 1
117, 842, 1
823, 1457, 1
1256, 1472, 1
83, 1992, 1
1891, 394, 1
15, 962, 1
1432, 1482, 1
346, 430, 1
1793, 8, 1
353, 1168, 1
1804, 103, 1
1937, 482, 1
668, 1010, 2
890, 1225, 1
1956, 1151, 3
1746, 947, 1
1124, 1682, 2
1969, 1380, 1
945, 61, 1
406, 74, 1
244, 1093, 1
959, 109, 1
353, 1849, 2
135, 1778, 1
1274, 1198, 1
654, 1913, 1
1856, 1898, 2
1800, 278, 1
617, 1728, 1
1246, 1401, 1
1007, 521, 1
1176, 946, 1
89, 1085, 1
1339, 1803, 1
1780, 373, 2
683, 762, 1
1324, 358, 1
1713, 1151, 1
58, 1558, 1
508, 774, 2
1060, 1549, 1
1956, 1010, 1
150, 1529, 1
1733, 1473, 1
1020, 1070, 1
883, 193, 1
509, 593, 1
446, 1467, 2
1141, 382, 1
255, 1206, 1
1068, 203, 1
589, 1896, 3
345, 1705, 2
1778, 1596, 1
662, 1458, 1
1537, 1498, 1
1869, 48, 1
1278, 601, 1
636, 1428, 2
1609, 546, 1
653, 1061, 1
44, 1868, 1
90, 10, 1
452, 863, 1
283, 34, 1
174, 498, 1
1615, 279, 1
566, 1535, 1
684, 1549, 1
636, 348, 1
1976, 1307, 1
59, 1657, 1
1504, 1585, 1
1928, 1754, 1
798, 391, 1
982, 1478, 2
356, 1882, 1
454, 1668, 2
267, 1472, 1
554, 1616, 1
1985, 1287, 1
1447, 1968, 1
1778, 660, 1
1496, 1349, 1
622, 1365, 1
1736, 113, 1
1295, 351, 1
1459, 409, 1
852, 1674, 1
844, 196, 1
921, 555, 1
1828, 646, 2
685, 1461, 1
1280, 1991, 1
721, 649, 1
107, 1331, 1
1940, 289, 1
1912, 504, 1
374, 920, 1
832, 1248, 1
849, 965, 1
97, 541, 1
956, 160, 1
1874, 1793, 1
1592, 900, 1
1065, 1123, 1
1300, 1024, 1
100, 1565, 1
1699, 640, 1
804, 1922, 1
642, 1808, 1
33, 1807, 1
1996, 1717, 1
216, 728, 1
250, 101, 1
598, 33, 1
1457, 106, 1
446, 1660, 1
785, 26, 1
652, 228, 1
303, 1465, 1
80, 1858, 1
901, 1128, 2
131, 1956, 1
1225, 197, 1
1924, 614, 1
954, 568, 1
1462, 1718, 1
1815, 241, 1
1093, 1567, 1
937, 1004, 1
1127, 480, 1
816, 1423, 1
1276, 1322, 1
1800, 1364, 1
1180, 666, 3
1918, 1785, 1
1066, 1699, 1
1753, 840, 1
1659, 1753, 1
552, 517, 1
424, 1456, 1
116, 655, 1
1550, 1517, 2
1040, 969, 1
721, 1572, 1
311, 1696, 1
1300, 719, 1
1616, 1355, 1
1340, 55, 1
1952, 1150, 1
148, 1342, 1
668, 698, 1
1832, 1159, 1
1931, 764, 1
1712, 896, 1
636, 213, 1
1644, 1678, 1
610, 1524, 1
340, 194, 1
1487, 1530, 2
646, 20, 2
146, 1722, 2
54, 421, 1
1387, 749, 1
605, 668, 1
1011, 778, 1
317, 1934, 1
1495, 889, 1
1019, 1643, 1
430, 1813, 1
148, 75, 1
1915, 1046, 1
927, 1530, 1
1456, 1959, 1
619, 1206, 1
1304, 1834, 1
1085, 699, 1
1951, 449, 1
1017, 1203, 2
1739, 1226, 1
1196, 990, 1
497, 311, 1
374, 1018, 1
217, 673, 1
1959, 523, 2
1329, 1052, 1
956, 906, 1
21, 1024, 1
957, 1755, 1
1877, 1188, 2
1242, 108, 1
1489, 517, 1
171, 649, 1
893, 652, 1
969, 696, 1
1313, 423, 1
940, 1214, 1
1672, 1667, 1
658, 996, 1
655, 326, 1
1582, 1939, 1
177, 334, 2
1802, 652, 1
1857, 1092, 1
134, 243, 1
1999, 962, 1
398, 512, 1
107, 1522, 1
1180, 1581, 1
772, 73, 1
1646, 1039, 1
113, 1958, 1
774, 1571, 1
915, 1029, 1
151, 360, 1
916, 211, 1
308, 807, 1
468, 1471, 1
849, 584, 1
1449, 1744, 1
1935, 759, 1
576, 332, 1
203, 1515, 1
433, 494, 1
113, 579, 1
386, 1780, 1
78, 1151, 1
327, 1388, 1
1480, 1539, 1
1357, 535, 1
920, 420, 1
415, 1839, 1
946, 1783, 3
1315, 897, 1
1330, 1600, 1
1257, 940, 1
247, 1501, 1
694, 1098, 1
566, 755, 1
452, 50, 1
671, 1544, 1
953, 1801, 1
1825, 1150, 2
1034, 1940, 1
473, 579, 1
1138, 1680, 1
1529, 880, 1
915, 788, 1
1698, 439, 1
516, 1803, 1
594, 1010, 1
674, 1225, 1
331, 78, 1
1807, 805, 1
1988, 435, 2
1720, 581, 1
923, 1200, 1
1941, 271, 1
741, 1916, 1
977, 1200, 1
1136, 29, 1
1536, 84, 1
1168, 25, 1
348, 605, 1
42, 1738, 1
1700, 840, 1
564, 557, 1
1080, 1828, 1
1310, 1112, 1
530, 424, 1
756, 1308, 1
658, 1882, 1
484, 1585, 1
456, 622, 1
375, 1083, 1
1884, 85, 1
581, 1433, 1
1558, 1213, 1
449, 286, 1
1362, 1820, 1
375, 572, 3
472, 1726, 1
837, 31, 1
1359, 731, 1
388, 1419, 1
1154, 274, 3
530, 1803, 1
1798, 1820, 2
1500, 304, 1
1166, 209, 2
1340, 218, 2
1623, 1548, 1
1437, 1719, 1
1955, 992, 1
213, 155, 1
1814, 94, 1
998, 979, 1
1454, 267, 1
1354, 1225, 1
136, 1875, 1
322, 703, 1
529, 1684, 3
522, 1097, 1
1072, 1871, 1
146, 705, 1
970, 1230, 1
232, 1913, 1
481, 148, 1
1809, 1277, 1
179, 1821, 1
1436, 1405, 1
910, 1702, 1
1190, 797, 1
1126, 953, 1
534, 1752, 1
1520, 16, 1
1590, 1953, 1
1643, 1171, 1
1669, 1609, 1
794, 680, 1
1048, 1568, 2
1966, 1638, 1
1499, 168, 1
554, 63, 3
616, 212, 1
1790, 128, 1
328, 496, 1
1560, 678, 1
482, 1968, 1
379, 379, 1
488, 1808, 1
1996, 680, 1
1573, 1048, 1
602, 339, 1
997, 774, 1
728, 1826, 1
630, 691, 1
513, 408, 2
1103, 1034, 1
1807, 670, 1
1229, 173, 1
706, 1638, 1
1236, 1749, 1
239, 724, 2
1902, 43, 1
1566, 607, 1
392, 424, 1
1108, 339, 2
545, 1561, 1
862, 1797, 1
1075, 1852, 1
640, 1665, 1
1505, 1630, 1
654, 1099, 1
1415, 1270, 1
555, 1640, 1
105, 1948, 1
