x_coordinate,y_coordinate,no_packages
646,847,1
385,558,2
362,604,1
900,541,1
727,1185,1
1581,1314,1
1698,1292,1
349,75,3
1198,789,1
1164,431,4
888,710,1
1396,1630,1
700,1432,3
1129,1699,1
550,185,1
431,528,1
534,64,2
1058,1348,1
973,286,1
661,762,1
1348,1205,2
660,1436,1
734,1780,2
325,863,1
689,1326,2
383,1870,1
333,956,1
1540,44,1
1262,934,1
1422,890,1
969,1708,1
1481,764,1
988,1389,1
82,1988,2
479,1562,2
1898,1038,1
872,1585,1
1182,820,1
335,1048,1
615,1815,1
1428,1930,1
1948,1991,1
285,266,1
1614,1965,1
185,633,1
289,1641,1
810,338,1
1348,302,1
352,617,1
378,483,2
894,184,1
315,1402,1
1588,766,1
326,705,1
1126,1406,1
435,1869,1
770,1702,1
497,1562,2
793,263,1
1915,273,1
669,1839,1
1381,1495,2
1222,806,1
710,1000,1
1987,1201,1
1813,1246,1
481,755,1
1026,1685,1
1227,1539,1
158,1322,1
1023,384,1
618,891,1
786,1339,1
308,583,1
1382,1681,1
534,1963,3
367,334,1
1059,1708,1
1651,169,1
1500,207,1
828,1645,1
329,653,1
1038,786,1
