x_coordinate,y_coordinate,no_packages
949, 643, 1
829, 659, 1
1449, 1613, 1
1376, 679, 1
1518, 1813, 1
1014, 1766, 1
74, 813, 2
1825, 220, 1
1994, 1537, 1
513, 1075, 1
1644, 1933, 1
1032, 1642, 1
1230, 427, 1
1555, 899, 1
1272, 929, 1
1250, 1984, 1
676, 251, 1
1984, 544, 1
806, 1731, 1
1493, 1972, 1
828, 1016, 1
1032, 1989, 1
187, 395, 2
268, 688, 3
1618, 1068, 2
665, 515, 1
682, 1627, 1
1717, 1710, 3
910, 1068, 1
334, 1690, 1
286, 1163, 1
273, 976, 1
777, 1734, 1
1017, 266, 1
977, 1186, 1
856, 317, 1
781, 1898, 1
469, 901, 1
1484, 1895, 1
1754, 1026, 2
1757, 1867, 1
1847, 264, 1
1168, 684, 1
1851, 1485, 1
249, 1922, 1
1949, 30, 1
796, 1745, 1
1465, 1420, 1
1376, 1807, 1
595, 1232, 1
752, 434, 1
1964, 933, 1
303, 1236, 1
67, 1262, 1
829, 1192, 1
114, 1025, 1
1302, 220, 1
1014, 471, 1
1994, 1153, 1
333, 1130, 1
1212, 889, 1
756, 100, 2
1446, 1095, 2
1172, 452, 1
1388, 1031, 2
1534, 1185, 1
482, 709, 1
1193, 94, 1
950, 450, 1
1641, 939, 1
1834, 199, 1
612, 1205, 1
810, 589, 1
1123, 611, 1
419, 1161, 1
1320, 940, 1
1052, 1791, 1
1377, 503, 1
185, 1973, 1
1601, 1632, 1
858, 649, 1
1675, 409, 1
879, 1192, 1
1227, 396, 1
47, 728, 1
732, 1312, 1
742, 638, 1
1157, 549, 1
1076, 1779, 1
283, 1962, 1
1499, 474, 1
1641, 1643, 2
472, 600, 1
1538, 110, 1
1966, 437, 1
1751, 54, 1
1801, 1253, 1
213, 1063, 2
1675, 670, 1
27, 679, 1
1209, 982, 1
1635, 1099, 1
1515, 940, 1
129, 294, 1
1630, 636, 1
1343, 537, 1
1928, 291, 1
1417, 1491, 1
667, 1797, 1
1152, 705, 1
503, 1, 1
1738, 1878, 1
318, 1683, 1
1901, 1293, 2
1480, 1092, 1
162, 1223, 1
1806, 1431, 1
776, 1181, 2
667, 265, 1
555, 914, 1
145, 1364, 1
1639, 1961, 1
278, 651, 1
1041, 1233, 1
1696, 1058, 1
1301, 287, 1
683, 384, 1
1987, 1518, 1
1042, 699, 1
1595, 180, 3
624, 594, 1
1454, 1559, 1
129, 523, 1
1010, 498, 1
237, 1289, 2
780, 1175, 2
1810, 1401, 1
1965, 513, 1
64, 921, 1
341, 39, 1
1295, 1362, 1
1876, 521, 1
982, 80, 1
748, 4, 1
1486, 228, 1
1933, 1488, 1
965, 1880, 1
1189, 310, 1
1775, 1095, 1
1076, 1407, 1
759, 154, 1
1193, 1208, 1
765, 893, 1
169, 121, 1
1838, 965, 1
579, 1014, 1
48, 466, 1
1539, 709, 1
159, 1037, 1
335, 519, 1
1915, 1278, 1
1761, 1948, 1
1259, 1958, 1
1390, 1124, 3
1830, 883, 1
1857, 1848, 1
268, 1296, 1
516, 12, 1
1527, 460, 1
1515, 1272, 1
220, 1167, 1
1542, 1454, 1
1863, 931, 1
1383, 847, 1
106, 1756, 1
1473, 884, 1
1239, 118, 1
714, 1873, 1
1457, 724, 1
350, 871, 1
1947, 896, 1
1979, 366, 1
219, 900, 1
68, 1646, 1
745, 933, 1
1305, 1107, 1
604, 579, 1
1540, 1570, 1
1845, 154, 1
330, 814, 1
1266, 314, 1
1677, 1908, 1
1917, 90, 1
1133, 941, 1
1634, 1170, 1
832, 1818, 1
1662, 468, 1
1457, 1713, 1
930, 1826, 1
1739, 988, 2
1716, 1932, 1
297, 496, 1
1863, 1957, 1
1429, 355, 1
425, 1955, 1
1059, 1677, 1
342, 10, 1
174, 265, 1
97, 687, 3
1863, 1224, 1
843, 1767, 1
226, 344, 2
149, 441, 3
16, 1489, 1
1827, 1728, 1
820, 1667, 1
1482, 233, 1
666, 1150, 1
860, 1714, 1
332, 319, 1
312, 717, 1
1675, 1036, 1
34, 1178, 1
1040, 891, 1
124, 1957, 2
186, 1039, 1
1550, 1137, 1
1230, 1910, 1
589, 1241, 2
1056, 1453, 1
706, 158, 1
884, 1720, 1
1495, 1827, 1
262, 1932, 1
1614, 1260, 1
543, 1319, 1
658, 183, 1
1619, 1261, 1
947, 1225, 1
375, 586, 1
1042, 167, 2
608, 553, 1
1945, 1069, 1
969, 424, 1
53, 971, 3
1307, 866, 1
395, 700, 1
1414, 3, 1
599, 1424, 1
1828, 417, 1
523, 1564, 1
1399, 1325, 1
1733, 860, 1
1399, 1862, 1
1593, 531, 1
949, 1189, 1
1597, 1189, 1
5, 1610, 1
10, 301, 1
854, 452, 1
1614, 960, 1
119, 537, 1
819, 570, 1
1462, 1144, 1
365, 1940, 1
431, 687, 1
68, 1125, 1
1403, 1532, 1
229, 541, 1
705, 272, 1
256, 1485, 1
910, 740, 1
268, 1744, 1
429, 503, 3
1312, 1839, 1
938, 169, 1
899, 411, 1
1171, 1156, 1
50, 674, 1
1813, 1678, 1
527, 1002, 1
798, 1801, 1
1584, 978, 1
761, 1237, 1
1064, 493, 1
1731, 238, 1
1669, 749, 1
611, 189, 1
1015, 826, 1
1689, 1747, 1
1677, 1096, 1
244, 109, 1
645, 340, 2
1832, 220, 1
1007, 1738, 2
84, 639, 1
571, 1, 1
1462, 513, 1
1952, 730, 1
1462, 1471, 1
922, 1887, 1
705, 827, 1
238, 126, 1
551, 893, 1
1564, 390, 1
122, 1055, 2
889, 860, 3
973, 1844, 1
1367, 1696, 1
993, 1479, 1
294, 52, 1
1346, 268, 1
1177, 602, 1
1581, 750, 1
1438, 1308, 1
826, 1528, 1
1612, 647, 1
1249, 1636, 1
998, 520, 1
394, 1385, 1
1897, 1473, 1
1721, 96, 2
489, 1186, 1
658, 1250, 1
1157, 1908, 1
294, 94, 1
1502, 1735, 1
1554, 823, 2
1648, 1721, 2
1678, 1873, 1
545, 1876, 1
1259, 1536, 1
1862, 43, 1
1756, 1586, 1
689, 501, 1
925, 978, 1
1303, 494, 1
201, 459, 1
1577, 948, 1
1525, 1327, 1
281, 754, 1
372, 490, 1
810, 439, 1
593, 367, 1
1087, 1421, 1
1512, 496, 1
1760, 330, 1
1321, 1967, 1
673, 1620, 1
302, 1737, 1
1328, 1813, 1
1507, 1563, 1
289, 1182, 1
355, 724, 1
1750, 598, 1
28, 1405, 3
58, 888, 1
1821, 988, 1
1140, 1247, 1
1169, 481, 1
1176, 466, 1
568, 1654, 2
1541, 278, 1
508, 151, 1
606, 1096, 1
1334, 699, 1
1121, 1894, 1
829, 965, 1
1022, 748, 1
956, 211, 1
1748, 394, 1
562, 1827, 1
1327, 1824, 1
222, 972, 1
752, 1105, 1
1229, 495, 1
1347, 1298, 1
1906, 1358, 1
1980, 386, 1
1570, 777, 1
1675, 62, 1
1640, 973, 1
581, 339, 1
1961, 1107, 3
164, 1647, 1
1499, 298, 1
1105, 1870, 3
1893, 160, 1
878, 1956, 1
