x_coordinate,y_coordinate,no_packages
1891,1698,1
1150,986,1
201,1376,1
1806,298,1
1653,1082,1
689,1891,1
515,1727,1
546,816,1
492,1203,1
636,1740,1
1282,1841,1
60,1705,3
979,1540,1
13,1367,2
889,1229,1
1812,797,1
112,239,1
1563,792,1
153,166,1
1667,1253,1
1985,1686,2
