x_coordinate,y_coordinate,no_packages
1798, 735, 1
474, 459, 2
133, 877, 1
1987, 794, 1
1536, 312, 1
353, 547, 1
1792, 1306, 1
1963, 1614, 1
1823, 1899, 1
529, 422, 1
944, 1482, 1
1287, 763, 2
1764, 397, 1
1933, 279, 1
1764, 147, 1
1919, 1962, 1
35, 1241, 1
616, 1114, 1
1734, 1399, 2
1833, 109, 3
1570, 1858, 1
1637, 1839, 1
1339, 570, 1
1192, 912, 1
563, 750, 1
1459, 380, 1
958, 128, 1
22, 1703, 1
489, 1840, 1
51, 853, 1
1766, 510, 1
1381, 95, 1
94, 107, 1
1873, 754, 1
76, 662, 1
1375, 484, 2
66, 1066, 1
1740, 357, 1
558, 1290, 1
599, 1358, 1
1516, 1354, 1
82, 559, 2
398, 408, 3
1921, 155, 1
1580, 781, 1
484, 1867, 1
1313, 1275, 1
1299, 500, 1
1234, 1788, 1
413, 1611, 3
60, 1439, 1
1854, 1069, 1
926, 361, 1
227, 472, 2
1803, 476, 1
734, 1440, 1
117, 1027, 1
17, 1737, 1
1387, 1105, 1
1984, 156, 1
280, 25, 1
616, 339, 1
122, 435, 1
113, 385, 1
1803, 1848, 1
1192, 212, 1
394, 749, 1
1974, 452, 2
742, 1669, 1
1433, 1417, 1
1418, 653, 1
353, 655, 1
1181, 1186, 1
1223, 141, 1
567, 436, 1
442, 149, 1
1285, 341, 1
960, 1129, 1
392, 1499, 1
66, 656, 1
304, 1602, 1
642, 172, 1
482, 1493, 1
820, 837, 1
1849, 879, 1
952, 1313, 1
941, 1766, 1
1382, 1014, 1
1476, 1127, 1
49, 142, 1
1568, 277, 2
1873, 899, 2
247, 1587, 2
1632, 476, 1
1001, 1, 1
966, 580, 3
667, 1000, 1
1769, 645, 1
502, 752, 1
737, 1884, 1
647, 840, 1
1598, 882, 1
340, 235, 1
963, 1482, 1
689, 1496, 1
1853, 1734, 1
94, 49, 2
1734, 1713, 1
1613, 231, 1
934, 1666, 1
1751, 1113, 2
1846, 1040, 1
916, 1477, 1
1853, 224, 1
1203, 1643, 1
386, 922, 1
277, 160, 1
1546, 393, 1
440, 1587, 1
936, 1251, 1
1725, 361, 2
386, 1127, 1
446, 156, 1
966, 693, 1
532, 708, 1
262, 436, 1
1738, 588, 1
858, 1703, 1
766, 667, 1
