x_coordinate,y_coordinate,no_packages
1162, 1935, 1
1819, 1014, 1
22, 87, 1
4, 881, 2
845, 1096, 1
198, 532, 1
563, 1007, 1
585, 1040, 1
1274, 212, 1
1934, 115, 1
856, 450, 1
1955, 1700, 2
711, 1856, 2
28, 467, 1
427, 1233, 1
1679, 1243, 1
905, 1450, 1
514, 443, 1
1991, 408, 1
