x_coordinate,y_coordinate,no_packages
723, 111, 2
944, 1088, 1
255, 1273, 1
96, 64, 1
453, 1596, 1
816, 1343, 2
205, 432, 1
4, 1004, 3
1000, 1674, 1
1217, 922, 1
468, 951, 2
423, 1379, 2
602, 580, 1
1233, 1688, 1
455, 1899, 1
884, 71, 1
325, 130, 1
764, 617, 1
37, 298, 1
573, 1589, 1
950, 1312, 1
1693, 915, 1
1177, 1445, 1
1935, 1201, 1
1095, 19, 4
669, 954, 2
1599, 1815, 1
1545, 1767, 1
1543, 766, 1
78, 1936, 1
234, 1247, 1
613, 1323, 4
478, 1726, 1
1315, 1800, 1
860, 1547, 1
604, 793, 1
1797, 1972, 1
465, 1446, 1
1415, 19, 1
400, 443, 1
1206, 1668, 1
148, 152, 1
1154, 941, 1
1169, 311, 1
122, 1382, 1
250, 1799, 2
1290, 484, 1
478, 1882, 1
1452, 1680, 1
1423, 577, 1
763, 1617, 1
235, 310, 1
256, 1742, 3
1785, 779, 1
925, 1141, 1
1929, 1812, 1
1113, 144, 2
196, 211, 1
632, 931, 1
1321, 532, 1
439, 552, 1
1550, 647, 1
1545, 112, 1
1562, 1135, 1
330, 431, 1
680, 1484, 1
1937, 438, 2
1021, 1891, 1
759, 1225, 2
847, 463, 1
564, 1269, 1
1243, 357, 1
1182, 1699, 1
1129, 40, 2
1646, 1770, 1
431, 523, 1
451, 1296, 1
134, 962, 1
913, 1411, 1
1752, 1125, 1
1086, 488, 1
503, 214, 1
648, 347, 1
1807, 1668, 1
1422, 1244, 1
1044, 467, 1
308, 1049, 3
1856, 1292, 1
1984, 657, 1
627, 1116, 1
1414, 1018, 1
70, 197, 2
922, 1217, 1
418, 1547, 1
1876, 134, 1
1420, 357, 1
1819, 1554, 1
1343, 1841, 1
483, 20, 1
1205, 388, 1
1469, 7, 1
1214, 154, 2
1811, 626, 2
1779, 125, 1
168, 80, 1
1868, 616, 1
70, 1647, 1
1986, 122, 1
1593, 764, 1
373, 1706, 1
710, 814, 1
1194, 173, 1
1006, 1812, 3
701, 461, 1
1669, 317, 1
197, 835, 1
709, 681, 1
439, 1715, 1
1821, 484, 1
1550, 1540, 1
1114, 1362, 1
1173, 1545, 1
667, 1805, 1
1249, 828, 1
1615, 1735, 1
1052, 1498, 1
1886, 835, 1
1088, 1942, 1
1305, 1475, 1
73, 1338, 2
796, 1969, 1
1131, 172, 1
550, 906, 1
368, 619, 1
369, 1844, 1
658, 1135, 1
315, 783, 1
140, 232, 1
1315, 1109, 2
1597, 1878, 1
283, 433, 1
1430, 723, 1
552, 1414, 1
1894, 670, 1
464, 1287, 1
585, 221, 1
184, 1735, 1
154, 99, 1
1497, 819, 1
1219, 1182, 1
1348, 900, 1
1130, 1084, 1
1389, 1274, 1
1366, 1240, 2
299, 10, 1
1622, 110, 1
1951, 1379, 1
1382, 376, 1
99, 1595, 1
1833, 659, 1
1792, 1635, 1
630, 85, 1
613, 983, 1
816, 651, 1
1507, 393, 1
441, 1265, 1
1866, 1420, 2
1643, 1613, 1
1047, 901, 1
1161, 1383, 2
920, 803, 1
261, 921, 1
1399, 213, 1
1500, 1473, 1
914, 1026, 1
250, 879, 1
203, 1026, 1
1244, 1871, 2
522, 286, 1
960, 479, 1
449, 1007, 4
1466, 1472, 1
1748, 1756, 1
562, 1995, 1
1199, 940, 2
172, 616, 1
167, 249, 1
17, 1871, 1
333, 709, 1
86, 1204, 1
1485, 734, 1
1280, 580, 1
426, 1924, 1
714, 32, 1
1762, 927, 2
1310, 903, 3
1971, 1576, 1
896, 794, 2
1479, 67, 2
1229, 1727, 3
1926, 843, 1
702, 1256, 1
1346, 1947, 1
915, 947, 1
436, 690, 1
963, 1071, 1
1628, 1603, 1
283, 1303, 3
44, 1362, 1
662, 1741, 1
1051, 1770, 1
1750, 1053, 1
1602, 383, 1
1453, 1858, 1
757, 89, 1
1680, 44, 1
1631, 1609, 1
1671, 1173, 1
617, 533, 1
774, 1526, 1
987, 520, 3
626, 176, 1
706, 293, 1
1018, 689, 1
1786, 160, 1
1740, 192, 1
1943, 1630, 1
240, 61, 1
60, 966, 2
1320, 1655, 1
1963, 603, 1
591, 421, 1
662, 686, 1
1001, 78, 1
674, 1506, 1
944, 224, 1
198, 38, 1
26, 970, 2
1988, 1872, 1
803, 1468, 1
1016, 1249, 4
1067, 1356, 1
194, 31, 1
1350, 427, 1
373, 464, 1
300, 654, 1
122, 1436, 2
653, 1496, 2
1066, 211, 1
545, 895, 1
1126, 1695, 1
598, 209, 1
1372, 35, 1
1834, 203, 1
1838, 1893, 1
1903, 373, 1
1406, 588, 1
610, 1362, 1
1370, 989, 1
671, 670, 1
661, 1116, 1
580, 1808, 1
159, 1697, 1
372, 1828, 1
171, 237, 1
8, 861, 1
1187, 256, 1
1310, 1683, 1
666, 1464, 1
65, 703, 1
132, 1170, 1
1414, 722, 1
889, 781, 1
225, 799, 1
628, 1836, 1
762, 1972, 1
492, 1858, 2
1348, 1787, 1
1542, 1380, 1
1469, 1145, 4
1875, 277, 1
306, 471, 1
620, 1343, 1
1315, 365, 1
1991, 75, 1
490, 1498, 1
605, 1327, 1
535, 1335, 1
1554, 1711, 2
1117, 1561, 1
1605, 1648, 1
744, 1238, 1
501, 1824, 1
503, 67, 1
970, 369, 1
1735, 604, 1
1022, 1597, 1
918, 1369, 1
1607, 1850, 1
353, 837, 1
1160, 1294, 1
684, 1443, 2
418, 1800, 2
177, 191, 1
168, 1046, 1
452, 374, 1
125, 276, 1
794, 1294, 1
40, 1446, 1
1313, 683, 1
1934, 1684, 1
1979, 436, 1
464, 434, 1
225, 737, 1
1929, 228, 1
569, 1256, 1
339, 1483, 1
1680, 1985, 1
249, 1807, 1
1775, 1567, 1
1926, 1990, 1
1793, 1907, 2
1980, 1028, 2
1429, 819, 1
1389, 737, 1
1446, 704, 1
987, 245, 1
856, 1401, 1
936, 759, 1
326, 107, 1
1930, 1806, 1
955, 71, 1
1568, 653, 1
1166, 190, 4
459, 848, 4
714, 1638, 3
1623, 1596, 1
1786, 1739, 2
491, 1459, 1
1077, 1997, 1
9, 1965, 1
1747, 746, 1
1011, 1242, 1
911, 1316, 1
1682, 1137, 2
48, 1665, 1
1390, 1088, 1
149, 1264, 1
256, 498, 1
219, 792, 1
1431, 190, 2
125, 1354, 1
1763, 1247, 3
1707, 1726, 1
55, 1884, 1
262, 398, 2
457, 905, 1
460, 1778, 1
502, 1312, 1
1715, 1902, 3
519, 1696, 1
1471, 100, 1
1710, 619, 1
1600, 691, 4
1669, 310, 1
866, 1904, 1
1183, 1549, 1
1584, 1544, 1
572, 225, 1
1338, 1206, 3
375, 1601, 1
1734, 1812, 1
52, 112, 3
147, 288, 1
917, 800, 1
1556, 16, 1
1862, 975, 1
271, 1426, 1
1310, 1712, 1
768, 751, 2
1583, 746, 1
1326, 1809, 1
1157, 974, 1
884, 1330, 3
652, 493, 1
1253, 715, 1
