x_coordinate,y_coordinate,no_packages
1223, 1795, 1
483, 516, 1
1655, 378, 1
1201, 858, 1
1955, 247, 1
1383, 249, 1
1466, 768, 1
539, 1176, 1
761, 1042, 1
1346, 1950, 3
1161, 167, 1
448, 681, 1
1391, 1489, 1
1935, 1665, 1
373, 63, 1
1361, 632, 1
1126, 1204, 2
441, 647, 1
1256, 1602, 1
142, 822, 1
1196, 1904, 1
493, 1453, 1
532, 737, 1
1291, 1575, 1
1306, 329, 1
816, 1266, 1
877, 1176, 1
130, 1829, 1
1404, 672, 1
1037, 1119, 1
374, 1273, 1
1155, 1443, 1
1190, 222, 1
1512, 1845, 2
1795, 1438, 1
586, 648, 1
789, 1502, 1
95, 135, 1
596, 695, 1
555, 1141, 2
1949, 730, 1
1775, 818, 1
218, 779, 1
828, 516, 1
63, 1340, 1
941, 1170, 1
646, 665, 1
433, 1031, 1
1026, 882, 1
1641, 1261, 1
1, 1223, 1
1156, 505, 1
246, 1656, 2
287, 508, 1
845, 259, 1
1445, 1996, 1
236, 1640, 1
528, 1661, 1
94, 1121, 1
733, 525, 1
1547, 1794, 1
1466, 120, 2
704, 1039, 1
1420, 150, 1
1439, 85, 3
1759, 1892, 1
1412, 703, 1
1723, 1685, 1
1898, 478, 1
1753, 757, 1
563, 1339, 1
468, 1445, 1
1697, 403, 1
547, 190, 1
44, 504, 1
1354, 1790, 1
612, 1078, 1
1247, 1119, 1
1672, 1328, 1
865, 359, 1
494, 235, 1
1648, 835, 1
1574, 1939, 1
1019, 518, 1
298, 853, 1
821, 159, 2
350, 1289, 1
1914, 1937, 1
1188, 813, 1
1206, 1966, 1
783, 267, 1
1092, 835, 1
1481, 1822, 1
658, 1640, 1
521, 1865, 1
680, 1272, 1
1574, 1457, 1
1040, 204, 1
1610, 1066, 1
163, 131, 1
972, 1255, 1
102, 1359, 1
937, 1145, 1
137, 33, 1
418, 1202, 1
762, 1994, 1
1746, 369, 1
1635, 441, 1
1035, 1993, 1
1046, 980, 2
1091, 89, 1
1741, 1360, 1
1383, 1377, 1
1874, 854, 1
292, 396, 1
421, 974, 1
1679, 623, 1
486, 905, 2
599, 1608, 1
362, 108, 1
1440, 1819, 1
810, 297, 1
295, 1161, 1
137, 548, 1
1449, 580, 1
1285, 186, 1
351, 950, 1
1201, 1885, 1
825, 706, 1
70, 1526, 1
983, 64, 1
1718, 1214, 1
1979, 1868, 1
1389, 1096, 2
1194, 370, 1
59, 1222, 1
951, 886, 1
725, 832, 1
459, 1677, 1
1698, 207, 1
1214, 1691, 1
1792, 1259, 2
1518, 1734, 1
93, 877, 1
1452, 1038, 1
1950, 1268, 1
1319, 1731, 1
1196, 1558, 1
648, 1937, 2
1166, 1452, 1
199, 223, 1
1361, 188, 1
1649, 21, 1
1956, 1899, 1
1311, 1888, 1
1146, 754, 1
352, 1671, 1
1030, 1108, 1
1285, 1510, 1
1925, 1424, 1
638, 1497, 1
311, 729, 1
1589, 1683, 1
303, 1743, 1
796, 711, 1
333, 1336, 1
783, 970, 1
869, 745, 1
991, 1174, 1
1119, 1226, 1
18, 1431, 1
906, 1862, 1
32, 660, 1
819, 549, 1
71, 659, 1
268, 77, 1
473, 734, 1
186, 1579, 1
