x_coordinate,y_coordinate,no_packages
756, 935, 1
1579, 1642, 1
1348, 1907, 1
1072, 1688, 1
1974, 645, 1
755, 1737, 1
847, 1635, 1
1554, 54, 1
359, 725, 1
271, 13, 1
236, 1319, 1
1585, 1356, 1
1776, 1562, 1
320, 1855, 1
368, 1476, 1
439, 1644, 1
1108, 716, 3
112, 674, 1
737, 134, 1
17, 751, 1
1559, 448, 2
112, 1563, 1
573, 1836, 1
1521, 1703, 1
719, 77, 1
525, 302, 1
1168, 71, 1
811, 298, 1
1718, 763, 1
978, 1980, 1
1480, 546, 2
1054, 213, 1
1150, 776, 1
390, 750, 1
821, 1035, 1
514, 811, 1
1046, 1191, 2
520, 1628, 1
1864, 1498, 4
1893, 1095, 2
1124, 395, 1
832, 149, 1
1215, 1751, 1
822, 186, 1
1678, 1217, 1
66, 448, 1
815, 1624, 3
1827, 1332, 1
1785, 870, 1
823, 1124, 1
210, 135, 1
720, 1763, 1
1024, 1374, 1
1709, 1718, 1
711, 518, 1
475, 1186, 1
1761, 1545, 1
866, 1874, 1
153, 1215, 3
1491, 216, 1
66, 48, 1
1795, 1844, 1
1644, 1027, 1
973, 778, 1
944, 481, 1
672, 507, 1
1874, 106, 1
295, 1393, 3
35, 1968, 1
1203, 1328, 1
451, 297, 1
214, 961, 1
628, 1054, 1
1871, 1098, 2
157, 1168, 1
1488, 400, 1
862, 1007, 1
1174, 1221, 1
1607, 596, 1
873, 1753, 1
1515, 1849, 1
388, 866, 1
1655, 1653, 1
580, 13, 1
668, 367, 2
960, 283, 2
1898, 1696, 2
111, 1027, 1
311, 100, 1
1230, 820, 1
1967, 632, 1
364, 146, 1
38, 1663, 1
462, 678, 1
221, 870, 1
270, 885, 1
1279, 1459, 1
1446, 567, 2
1386, 1231, 1
1685, 750, 1
885, 993, 1
954, 328, 1
372, 1085, 1
1655, 1365, 1
1411, 174, 1
140, 1320, 1
1361, 1314, 3
1479, 679, 1
1983, 964, 1
1987, 1447, 1
179, 1304, 1
1482, 514, 1
909, 624, 2
1091, 1103, 1
1155, 1668, 1
1766, 1069, 1
614, 356, 1
1802, 1870, 1
296, 1141, 1
1504, 615, 1
233, 1122, 1
1922, 582, 1
527, 315, 1
1961, 965, 2
371, 182, 1
131, 1563, 1
1384, 844, 3
1108, 758, 2
468, 1589, 1
1666, 1890, 1
1268, 543, 1
1962, 200, 1
982, 1353, 1
665, 1414, 1
1774, 648, 1
29, 1417, 1
1882, 1021, 1
1566, 1699, 1
871, 419, 1
328, 970, 1
1959, 1507, 1
629, 1393, 1
1825, 1071, 1
859, 1445, 1
224, 1159, 3
1118, 1759, 1
1211, 1786, 1
476, 1320, 1
994, 1760, 1
1335, 1422, 1
1650, 349, 1
253, 1134, 1
1749, 1694, 1
1136, 1015, 1
1323, 491, 1
725, 476, 1
1966, 1733, 2
469, 314, 1
1093, 414, 1
1060, 965, 1
449, 47, 1
851, 856, 1
430, 1320, 1
840, 991, 1
671, 1238, 2
461, 545, 1
258, 1678, 2
1479, 1021, 1
677, 426, 1
1012, 1773, 1
1264, 187, 1
525, 1885, 2
1417, 1778, 2
1568, 812, 1
312, 1584, 1
64, 1133, 1
383, 1929, 2
39, 589, 1
1662, 1443, 1
831, 583, 1
815, 213, 1
653, 7, 2
1763, 1337, 2
1627, 1454, 1
1473, 95, 2
1286, 1395, 1
1121, 1950, 1
1468, 1590, 4
1084, 740, 1
64, 1449, 1
640, 1710, 1
15, 1385, 1
1316, 1934, 1
1369, 1214, 1
1655, 78, 1
141, 1035, 1
750, 883, 1
802, 1652, 1
575, 1164, 1
675, 1675, 1
1077, 526, 1
1969, 1607, 1
318, 871, 1
1544, 945, 1
1940, 320, 1
126, 1801, 1
884, 1853, 1
1239, 932, 1
1061, 771, 1
1356, 589, 1
416, 299, 3
1358, 1355, 1
659, 1639, 1
827, 301, 1
948, 1945, 1
1308, 1140, 1
1661, 826, 2
61, 1205, 1
1676, 1618, 4
518, 471, 1
1053, 1474, 1
543, 852, 1
1943, 1456, 1
50, 1900, 1
495, 1345, 1
1204, 1716, 1
1791, 1558, 2
1354, 1845, 1
736, 713, 1
261, 468, 1
83, 1906, 1
723, 671, 1
1302, 984, 1
1562, 417, 4
93, 907, 1
1574, 1304, 1
210, 635, 1
1435, 157, 1
872, 1607, 1
1537, 1519, 1
53, 1407, 1
456, 1724, 1
115, 1983, 1
1575, 124, 1
1849, 1697, 1
1847, 1708, 1
1450, 644, 1
1866, 12, 1
1332, 856, 1
1927, 1933, 1
649, 55, 1
637, 1753, 3
1404, 834, 1
1823, 1542, 1
1939, 1927, 1
344, 461, 1
539, 657, 1
1099, 106, 1
1448, 1798, 1
1365, 208, 1
1144, 238, 1
